arm,id,source,status,topology_pass,CD,ECD,NC,p95,seconds,delta_CD_vs_initial,delta_ECD_vs_initial,delta_NC_vs_initial,delta_p95_vs_initial,delta_CD_vs_previous_F3,delta_ECD_vs_previous_F3,delta_NC_vs_previous_F3,delta_p95_vs_previous_F3
F3,polygnn_mini_DEBY_LOD2_5056401,synthetic_mini,evaluated,True,0.5836393935151536,1.568719992881894,0.6447849674332543,1.1934457575082207,20.70300000003772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5092970,synthetic_mini,evaluated,True,0.18598611234860235,0.30657987385082275,0.9156035527884802,0.12016540924459927,0.8589999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5100005,synthetic_mini,evaluated,True,0.4947002021537532,0.8710190309454782,0.8726151959556246,0.3797476096123803,0.5470000000204891,,,,,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5137190,synthetic_mini,evaluated,True,0.15232490601666882,0.09918267352877413,0.9712580876849659,0.14651555646453918,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5142315,synthetic_mini,evaluated,True,0.18329347316091932,0.09672409261120896,0.9789787739736524,0.1359679578516184,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5184618,synthetic_mini,evaluated,True,0.6492230922084745,1.7534374905066406,0.7481387356902056,1.7939906369092538,1.172000000020489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5184797,synthetic_mini,evaluated,True,0.20489766606079152,0.3247530752337119,0.9310386793353828,0.10396630652855794,1.1880000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5271709,synthetic_mini,evaluated,True,0.2012694731962814,0.20989122305848168,0.9651372978087736,0.28453352713162566,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_5273475,synthetic_mini,evaluated,True,0.2052909330789797,0.19889622777655147,0.97030475801497,0.35773144680259295,0.6089999999967404,,,,,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_8573782,synthetic_mini,evaluated,True,0.37702092195853276,1.120337314303549,0.7350636377186732,0.5521355686636888,4.9689999999827705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,polygnn_mini_DEBY_LOD2_8573862,synthetic_mini,evaluated,True,1.6997420942688355,3.4256136435430498,0.6022405528280778,3.8156460114005952,1.6560000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,point2building_00032_z41aca4f400000f6c,real_zurich,evaluated,True,2.01209902571343,2.532745458724108,0.6416879164627021,0.18916335311835608,0.5459999999729916,0.004564832438501032,0.005740345611672915,0.0003304052280489467,-0.006866657267557474,0.004564832438501032,0.005740345611672915,0.0003304052280489467,-0.006866657267557474
T,point2building_00089_z41ad26d300061d2a,real_zurich,evaluated,True,2.1358943397692323,2.8233851652092983,0.6470155837442078,0.4541967844246207,0.5150000000139698,0.013488674964257985,0.04596700271908283,0.002350176084031097,-0.04084664006551708,0.013488674964257985,0.04596700271908283,0.002350176084031097,-0.04084664006551708
T,point2building_00612_z41afb9c5000028d4,real_zurich,evaluated,True,1.4624250253617688,2.046463075080548,0.6052924980909788,0.32904432015294716,0.625,-0.3261610015894645,-0.5633388139150743,0.06203548200038922,0.004817627512664291,-0.3261610015894645,-0.5633388139150743,0.06203548200038922,0.004817627512664291
T,point2building_00828_z41aca4f400001a79,real_zurich,evaluated,True,1.0082836642356177,1.5907446082913794,0.78853498609973,0.08733382863752907,0.5160000000032596,0.005995403182804893,0.0007644727243500959,0.004519582115560139,-0.005413511685506953,0.005995403182804893,0.0007644727243500959,0.004519582115560139,-0.005413511685506953
T,point2building_01020_z41af1c5900042690,real_zurich,evaluated,True,0.7673960024661942,1.1073090898671603,0.6747183305075777,0.05360753381154135,0.5320000000065193,-0.0033946390139976135,0.0021727678967886632,-0.003789375621870761,-0.00309434592218661,-0.0033946390139976135,0.0021727678967886632,-0.003789375621870761,-0.00309434592218661
T,point2building_01182_z41ac39cc00001edd,real_zurich,evaluated,True,1.0454420562931321,1.5075482182648026,0.7447450113602738,0.09215669064968106,0.5310000000172295,0.039622855339880525,0.12745286876092798,-0.007112775037821928,-0.0046172212857461675,0.039622855339880525,0.12745286876092798,-0.007112775037821928,-0.0046172212857461675
T,point2building_01226_z434cc37600000036,real_zurich,evaluated,True,1.7358427540912105,2.508563052448935,0.6772109994873206,0.10918785209652757,0.5160000000032596,0.018994667688664313,0.020104881244908945,0.0024701839462683006,-0.03448877597152461,0.018994667688664313,0.020104881244908945,0.0024701839462683006,-0.03448877597152461
T,point2building_01231_z43d783460000001b,real_zurich,evaluated,True,1.1947029381241767,2.2243738463803853,0.7612365725164407,0.45321829359698396,0.5310000000172295,0.011894705442686115,0.3058807018851961,0.01704924158504595,-0.03517500878736585,0.011894705442686115,0.3058807018851961,0.01704924158504595,-0.03517500878736585
T,point2building_01232_z43d783d80000001d,real_zurich,evaluated,True,2.1260815464240386,3.4543146924268497,0.6974214322147378,0.53394654645906,0.5149999999557622,,,,,0.08185930066561564,0.3259477777655708,0.015398830020286969,0.0
T,point2building_01234_z43eaf3bb00000000,real_zurich,evaluated,True,1.0885393484922405,1.7562410429558488,0.7528486168974713,0.14892736246559185,0.5,0.018478830220414855,0.03319571123732867,0.001702564424125419,-0.026904409293082215,0.018478830220414855,0.03319571123732867,0.001702564424125419,-0.026904409293082215
T,point2building_01244_z45b11be700005ac6,real_zurich,evaluated,True,1.0157542765322554,1.4071065435726724,0.6333079397431836,0.2233930074998978,0.5470000000204891,-0.05257467970270824,-0.15079453571502954,0.04393853936900005,-0.008934670114123966,-0.05257467970270824,-0.15079453571502954,0.04393853936900005,-0.008934670114123966
T,point2building_01496_z41acfcf900040363,real_zurich,evaluated,True,2.212161666768159,3.16753952960318,0.6235782256319036,0.26271020679028356,0.5320000000065193,-0.026118680921677573,-0.04668316910194115,-0.005636095667720165,-0.14167688755076813,-0.026118680921677573,-0.04668316910194115,-0.005636095667720165,-0.14167688755076813
T,point2building_02062_z45b11b6e00004d35,real_zurich,evaluated,True,1.1394187024028484,1.5696501882357001,0.7264317272714433,0.20736317295120835,0.5470000000204891,-0.034471307368665105,-0.3065904211801267,0.035737727025359156,-0.0025668308539401608,-0.034471307368665105,-0.3065904211801267,0.035737727025359156,-0.0025668308539401608
T,point2building_02073_z45b11b6f00004d43,real_zurich,evaluated,True,1.9876917701120758,2.304018835097467,0.6104351380626138,0.23846074536909623,0.5150000000139698,-0.04850974368749661,-0.22616648829230224,0.046857304320390036,-0.02091735061902189,-0.04850974368749661,-0.22616648829230224,0.046857304320390036,-0.02091735061902189
T,point2building_02308_z45b11b8c000050a2,real_zurich,evaluated,True,1.2330097462850622,1.6403447260406745,0.7238073083639794,0.09801928466743262,0.5619999999762513,-0.004565849652406584,-0.006984384913725883,0.007669216303572313,-0.001154765457789697,-0.004565849652406584,-0.006984384913725883,0.007669216303572313,-0.001154765457789697
T,point2building_02420_z4631e26b00000002,real_zurich,evaluated,True,0.4431993020105228,0.5742237676347794,0.8737218125590769,0.20088615878630758,0.5310000000172295,0.02717574948263013,0.07307445028966408,0.019446413412860908,0.0227237089976422,0.02717574948263013,0.07307445028966408,0.019446413412860908,0.0227237089976422
T,point2building_02648_z478b924900000293,real_zurich,evaluated,True,1.0225769802161482,1.7212516768695325,0.8536721297507353,0.4479718882058865,0.5470000000204891,0.04568191896202367,0.17101553361052924,0.009536760997189253,-4.848352830322256e-10,0.04568191896202367,0.17101553361052924,0.009536760997189253,-4.848352830322256e-10
T,point2building_02691_z45b11c0900005eba,real_zurich,evaluated,True,1.873150140097192,3.165500820235252,0.6873998264105126,0.3416228658956742,0.5630000000237487,-0.05482130297215937,-0.06385158104293209,0.04164484532236401,-0.0904651131613729,-0.05482130297215937,-0.06385158104293209,0.04164484532236401,-0.0904651131613729
T,point2building_02762_z478b924b00000309,real_zurich,evaluated,True,1.3723250143855488,2.039714387529032,0.7546756083138826,0.4461595343163382,0.5619999999762513,-0.004600717039223934,-0.09268727935132048,0.004332444449704154,-0.0026425185889042413,-0.004600717039223934,-0.09268727935132048,0.004332444449704154,-0.0026425185889042413
T,point2building_02842_z478b924d00000360,real_zurich,evaluated,True,0.9202330024958889,1.1892813461163638,0.7324046921589682,0.6904206748685578,0.5779999999795109,0.0612667852277371,0.14461921935111155,0.009806433654427238,0.01089816190259374,0.0612667852277371,0.14461921935111155,0.009806433654427238,0.01089816190259374
T,point2building_02888_z5c37184f8d8a0056,real_zurich,evaluated,True,2.318859646332876,3.0678225085867377,0.5289420044086868,3.8655493988892013,0.5320000000065193,-0.14611537171042777,-0.3317997153223957,0.05140767791450829,0.017704500322556438,-0.14611537171042777,-0.3317997153223957,0.05140767791450829,0.017704500322556438
T,point2building_02926_z478b9252000004a9,real_zurich,evaluated,True,2.4137593038381615,3.133719156423082,0.6042992537308316,2.052798762727749,0.6709999999729916,0.11125688313098392,0.12013369114767602,0.02432220654474193,0.026243588708193766,0.11125688313098392,0.12013369114767602,0.02432220654474193,0.026243588708193766
T,point2building_03024_z4b29d97200000000,real_zurich,evaluated,True,0.6722291665280501,1.0336775115803012,0.6713289236330544,0.748550959253493,0.5470000000204891,-0.02894464078990422,-0.09430066490404787,0.017831863336078113,0.0011303687839967491,-0.02894464078990422,-0.09430066490404787,0.017831863336078113,0.0011303687839967491
T,point2building_03060_z4cd103de00000004,real_zurich,evaluated,True,0.19606376143151372,0.3148085227352183,0.8733948888743964,0.056230229908915484,0.5320000000065193,-0.009262780936625692,-0.09336839876114672,0.018362129396824134,-0.0011815750596028338,-0.009262780936625692,-0.09336839876114672,0.018362129396824134,-0.0011815750596028338
T,point2building_03096_z5061a3c42f350000,real_zurich,evaluated,True,0.5170959990556522,0.5740602679144733,0.889201289860313,0.0734877846042,0.4690000000409782,0.013255798472286529,0.0011718873172636979,0.026029999188007746,-0.0024593262464531196,0.013255798472286529,0.0011718873172636979,0.026029999188007746,-0.0024593262464531196
T,point2building_03120_z47050adb000005fd,real_zurich,evaluated,False,0.9163609353572886,1.2644385984051656,0.8070957134750104,0.2421350800494753,0.6089999999967404,-0.010947553178166425,-0.0035840968065161682,0.0022278284508060464,-0.03895787621365873,-0.010947553178166425,-0.0035840968065161682,0.0022278284508060464,-0.03895787621365873
T,point2building_03177_z57b4146355ea0033,real_zurich,evaluated,True,1.3785158986012676,1.8255283107722118,0.6528619813398633,0.0747562582590717,0.5310000000172295,-0.0018362964375426838,-0.011038516086233852,-0.0017001124381899047,-0.0026980737346989636,-0.0018362964375426838,-0.011038516086233852,-0.0017001124381899047,-0.0026980737346989636
T,point2building_03215_z47050ae1000007c1,real_zurich,evaluated,True,3.828548996687878,4.459934053706956,0.576069713309124,0.1849412633329787,0.5469999999622814,0.0035480918748991286,0.001987046071299403,0.008306732095407443,0.00699039266625362,0.0035480918748991286,0.001987046071299403,0.008306732095407443,0.00699039266625362
T,point2building_03331_z4c11dac00000001b,real_zurich,evaluated,True,0.151444965634146,0.16710861707522204,0.9140335434541216,0.11168234337277828,0.5,0.005753416062126482,0.006597105058075092,0.02061629115794883,0.008478512062815552,0.005753416062126482,0.006597105058075092,0.02061629115794883,0.008478512062815552
T,point2building_03541_z54fd6d3616b10066,real_zurich,evaluated,True,1.3651877151262248,1.9107925235368326,0.7484752060918589,0.4120123264275135,0.5160000000032596,0.0034030950104939617,-0.05492851148522693,0.004215537545508852,-0.014871529058596678,0.0034030950104939617,-0.05492851148522693,0.004215537545508852,-0.014871529058596678
T,point2building_03584_z45b11bd100005843,real_zurich,evaluated,True,2.5104696378366778,3.3721413137634713,0.6315341356530255,0.37694862406542906,0.5149999999557622,-0.18962998435626988,-0.5333863231288136,0.0639379991680955,-0.07058182622895515,-0.18962998435626988,-0.5333863231288136,0.0639379991680955,-0.07058182622895515
T,point2building_03749_z4756d98a00000752,real_zurich,evaluated,True,0.7164449301637441,0.8737105606723923,0.8407551345309086,0.05990977246202082,0.6559999999590218,0.004083326630466733,-0.029327588723543796,0.0014692962132013543,-0.004336191478411779,0.004083326630466733,-0.029327588723543796,0.0014692962132013543,-0.004336191478411779
T,point2building_04146_z54feb0f4c2d60023,real_zurich,evaluated,True,1.3057579308930953,2.0324947861399094,0.763407688820639,0.38970580701654384,0.5310000000172295,-0.030020973370317616,-0.02776814598236177,0.010654785440060155,1.944623129190859e-09,-0.030020973370317616,-0.02776814598236177,0.010654785440060155,1.944623129190859e-09
T,point2building_04198_z4cf7a30100000000,real_zurich,evaluated,True,0.3544017556968879,0.42409808246269787,0.9025812554137621,0.1863944619238453,0.5470000000204891,-0.00010588016020229851,-0.08262808453119841,0.028433810790593816,-0.010209465880786667,-0.00010588016020229851,-0.08262808453119841,0.028433810790593816,-0.010209465880786667
T,point2building_04264_z463f41f7000004a3,real_zurich,evaluated,True,1.761037805532847,2.2280638376821016,0.6606058188226913,0.08628868399294455,0.5150000000139698,-0.010109956671501052,-0.04227432611149595,0.014951215449089394,-0.00331322279969426,-0.010109956671501052,-0.04227432611149595,0.014951215449089394,-0.00331322279969426
T,point2building_04435_z5aa795dc967900fa,real_zurich,evaluated,True,1.0310559727124726,1.6620090424990588,0.6633925959322378,1.9739570800662267,0.5929999999934807,-0.2076620032973655,-0.6647990060527587,0.04617700440750472,-0.7434414810060324,-0.2076620032973655,-0.6647990060527587,0.04617700440750472,-0.7434414810060324
T,point2building_04499_z4961a69d00000000,real_zurich,evaluated,True,2.1263478632744555,2.683556750306757,0.5012740687966997,0.844639675981453,0.5150000000139698,-0.23084125156031288,-0.6356137067096497,0.06125550336778096,0.0029510727558265115,-0.23084125156031288,-0.6356137067096497,0.06125550336778096,0.0029510727558265115
T,point2building_04700_z5cd2c7b8e3ae0027,real_zurich,evaluated,True,0.852045435139686,1.0860371485359366,0.8115478243969039,0.7828713560712564,0.6570000000065193,-0.18914229716946185,-0.5253182303550772,0.07110372865749603,-0.08227483845072836,-0.18914229716946185,-0.5253182303550772,0.07110372865749603,-0.08227483845072836
T,polygnn_mini_DEBY_LOD2_104575493,synthetic_mini,evaluated,True,0.6406363526574128,1.1174381380184912,0.764083034501938,0.9321004489325854,0.6089999999967404,-0.3964583880443586,-1.0474955206999774,0.1101770722997234,-0.11964250445608393,-0.3964583880443586,-1.0474955206999774,0.1101770722997234,-0.11964250445608393
T,polygnn_mini_DEBY_LOD2_18272204,synthetic_mini,evaluated,True,0.23206313215530971,0.20908330351741566,0.9765832215441228,0.2642015006018547,0.625,-0.006391259164737678,-0.022418163496662646,0.001811026799526716,-0.006487063161933704,-0.006391259164737678,-0.022418163496662646,0.001811026799526716,-0.006487063161933704
T,polygnn_mini_DEBY_LOD2_21464190,synthetic_mini,evaluated,True,0.7783209190720904,1.45015118569082,0.8328384284404904,3.9285147355413033,0.5779999999795109,,,,,-0.018156136425630853,-0.060915754199006855,-0.0004129145603186668,-0.013985302942168154
T,polygnn_mini_DEBY_LOD2_42758236,synthetic_mini,evaluated,True,0.2923625859955533,0.30683570714680825,0.973297908123891,0.4304351315092839,0.5779999999795109,-0.05835202519868954,-0.35017073315480324,0.018646328524370093,-0.44224037768926816,-0.05835202519868954,-0.35017073315480324,0.018646328524370093,-0.44224037768926816
T,polygnn_mini_DEBY_LOD2_4322128,synthetic_mini,evaluated,True,0.20213439107251852,0.2573792058523978,0.9618494615493305,0.27069883325012223,0.5929999999934807,-0.04567097525305169,-0.1534114745327152,0.020734662838318263,-0.018042960668954333,-0.04567097525305169,-0.1534114745327152,0.020734662838318263,-0.018042960668954333
T,polygnn_mini_DEBY_LOD2_4374954,synthetic_mini,evaluated,True,0.17763345152864027,0.09060997676809032,0.9781583760237547,0.14701579188775055,0.7339999999967404,-0.0011812276029024293,-0.006078949598614658,0.0020623498778395977,-0.005560027725446531,-0.0011812276029024293,-0.006078949598614658,0.0020623498778395977,-0.005560027725446531
T,polygnn_mini_DEBY_LOD2_4473468,synthetic_mini,evaluated,True,0.3513316377046436,0.5490753961248979,0.9121103554112207,1.918913657775953,0.5630000000237487,-0.002953738584288934,-0.034639705221926276,0.006367506267688006,-0.13760400250904348,-0.002953738584288934,-0.034639705221926276,0.006367506267688006,-0.13760400250904348
T,polygnn_mini_DEBY_LOD2_4616699,synthetic_mini,evaluated,True,0.24075957882088356,0.21219101631577014,0.9725527927933797,0.3385680716461503,0.6089999999967404,-0.013800174885417626,-0.043642136919780083,0.0028364458466130227,-0.0049163152814234445,-0.013800174885417626,-0.043642136919780083,0.0028364458466130227,-0.0049163152814234445
T,polygnn_mini_DEBY_LOD2_4620050,synthetic_mini,evaluated,True,0.2662129606279915,0.2751777077903411,0.9728199610641215,0.3315344287706789,0.5940000000409782,-0.014264922994075446,-0.027619325880358425,0.002181410461676414,-0.006606513886656784,-0.014264922994075446,-0.027619325880358425,0.002181410461676414,-0.006606513886656784
T,polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,failed,,,,,,0.9839999999967404,,,,,,,,
T,polygnn_mini_DEBY_LOD2_4677715,synthetic_mini,evaluated,True,0.18986176322278642,0.12713847867900863,0.9785209792330085,0.14984443412332635,0.8589999999967404,-0.12167189941712958,-0.21340310894027104,0.03146393742858211,-0.6024443537909433,-0.12167189941712958,-0.21340310894027104,0.03146393742858211,-0.6024443537909433
T,polygnn_mini_DEBY_LOD2_4681422,synthetic_mini,evaluated,True,0.2022202001065108,0.3013576708908383,0.9573834300286435,1.4144270472565905,2.5320000000065193,-0.0004221517029396882,-0.007680835651332485,-0.0010887530690097957,2.1958848880343496e-05,-0.0004221517029396882,-0.007680835651332485,-0.0010887530690097957,2.1958848880343496e-05
T,polygnn_mini_DEBY_LOD2_4717633,synthetic_mini,evaluated,True,0.24588006205189322,0.25891617160535296,0.9703669961872241,0.38486994243447026,0.5310000000172295,-0.07169867396880408,-0.13438866426952056,0.012683672067747676,-0.09021602176677285,-0.07169867396880408,-0.13438866426952056,0.012683672067747676,-0.09021602176677285
T,polygnn_mini_DEBY_LOD2_4731695,synthetic_mini,evaluated,True,0.1841761872258448,0.09871322040222419,0.9766758465533597,0.17395570546342026,0.7349999999860302,-0.002678068620328905,-0.009420935572889894,0.0027014510671073966,-0.0023775536757749127,-0.002678068620328905,-0.009420935572889894,0.0027014510671073966,-0.0023775536757749127
T,polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,True,0.1829544688125595,0.11020134847991275,0.9765149719540963,0.15306577690698894,0.7030000000377186,-0.0035336620902221283,0.004426642107699413,0.0003879814358712652,-0.004749785935477119,-0.0035336620902221283,0.004426642107699413,0.0003879814358712652,-0.004749785935477119
T,polygnn_mini_DEBY_LOD2_4768530,synthetic_mini,evaluated,True,0.32929320601235806,0.4431550120648773,0.9164315355476564,0.29383837650622324,0.6720000000204891,-0.39003607293810033,-1.0088738288773194,0.085776057993594,-1.9214031826737132,-0.39003607293810033,-1.0088738288773194,0.085776057993594,-1.9214031826737132
T,polygnn_mini_DEBY_LOD2_4773826,synthetic_mini,evaluated,True,0.2163650632373489,0.3259395642563924,0.9656384368139792,0.43773418770493583,1.1709999999729916,-0.6931295339914385,-1.465579161759546,0.12074223935151296,-0.8627328371463294,-0.6931295339914385,-1.465579161759546,0.12074223935151296,-0.8627328371463294
T,polygnn_mini_DEBY_LOD2_4827110,synthetic_mini,evaluated,True,0.18181124885677624,0.06850633955068866,0.9798105398375077,0.07158667187324566,1.2179999999934807,-0.00048720827571713254,-0.010275061929958682,0.0019089985659335174,-0.005464420791861435,-0.00048720827571713254,-0.010275061929958682,0.0019089985659335174,-0.005464420791861435
T,polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,evaluated,True,0.3001340179128018,0.33860479565839374,0.9663366426318946,0.4657657873892892,0.5470000000204891,,,,,-0.021027846496640024,-0.06045247090249428,0.0007988480490940253,-0.017054027530105542
T,polygnn_mini_DEBY_LOD2_4862505,synthetic_mini,evaluated,True,0.2574648396721595,0.4322575629031411,0.9245708213607704,0.27260052480771163,0.625,-0.22949990154101801,-0.7058781661017683,0.06694409635496001,-0.010836316378939337,-0.22949990154101801,-0.7058781661017683,0.06694409635496001,-0.010836316378939337
T,polygnn_mini_DEBY_LOD2_4869536,synthetic_mini,evaluated,True,0.299022294779423,0.3290365910702967,0.9651341767914698,0.4134500727812505,0.5470000000204891,,,,,-0.043061092838614534,-0.11691113054751123,0.01086268183776573,-0.022371776098792817
T,polygnn_mini_DEBY_LOD2_4870013,synthetic_mini,evaluated,True,0.22925850021366279,0.22348477077514195,0.9743445004654225,0.3284820818989777,0.6100000000442378,-0.0069215520097057615,-0.025795609871283598,0.004274460340027875,-0.006072704546534358,-0.0069215520097057615,-0.025795609871283598,0.004274460340027875,-0.006072704546534358
T,polygnn_mini_DEBY_LOD2_4901641,synthetic_mini,evaluated,True,0.2982132307130746,0.3873515188626147,0.9550376346495795,0.5987098814792743,0.6560000000172295,-0.19695597655305774,-0.6336544973442184,0.059917783059720175,-0.7774178504902435,-0.19695597655305774,-0.6336544973442184,0.059917783059720175,-0.7774178504902435
T,polygnn_mini_DEBY_LOD2_4914914,synthetic_mini,evaluated,True,0.40304980271747637,1.0257485992798592,0.8596884290402155,2.655252181352263,1.1719999999622814,-0.1469174030800503,-0.412720159548432,0.04768548403235606,-0.005127109079335224,-0.1469174030800503,-0.412720159548432,0.04768548403235606,-0.005127109079335224
T,polygnn_mini_DEBY_LOD2_4948910,synthetic_mini,evaluated,True,0.24737208352373824,0.2964100587980381,0.9500033731516977,0.162415531695007,0.7660000000032596,-0.09390603620967902,-0.1985472635193294,0.03342739616973456,-0.004548513508304264,-0.09390603620967902,-0.1985472635193294,0.03342739616973456,-0.004548513508304264
T,polygnn_mini_DEBY_LOD2_4967349,synthetic_mini,evaluated,True,0.2488826870315492,0.2127772269973475,0.964062734392423,0.12142765819833475,0.7660000000032596,0.0005226236967063869,0.011497592137418439,0.0006254253798326781,-0.0013520372190545388,0.0005226236967063869,0.011497592137418439,0.0006254253798326781,-0.0013520372190545388
T,polygnn_mini_DEBY_LOD2_5004510,synthetic_mini,evaluated,True,0.17919861576369678,0.12541464699349994,0.974359739119493,0.1352961274271915,0.7339999999967404,-0.02379792341722453,-0.045511727741451485,0.007884292122818493,-0.03242135331043017,-0.02379792341722453,-0.045511727741451485,0.007884292122818493,-0.03242135331043017
T,polygnn_mini_DEBY_LOD2_5055513,synthetic_mini,evaluated,True,0.16068181665356382,0.07845407519155814,0.9789694174716392,0.11320061418372886,0.9220000000204891,-0.005375417426025569,-0.018914255970674254,-0.00030463176092165867,-0.010810126487629385,-0.005375417426025569,-0.018914255970674254,-0.00030463176092165867,-0.010810126487629385
T,polygnn_mini_DEBY_LOD2_5056245,synthetic_mini,evaluated,True,0.5997427377215121,1.3682318400578235,0.7655009923551291,2.1698781968820904,1.5,-0.6781892703640653,-1.7526944594191196,0.11519722307653824,-0.05781888814929026,-0.6781892703640653,-1.7526944594191196,0.11519722307653824,-0.05781888814929026
T,polygnn_mini_DEBY_LOD2_5056401,synthetic_mini,evaluated,True,0.4791221366897162,1.3470839064121085,0.6452320120043156,1.1310440511270088,30.85999999998603,-0.10451725682543739,-0.2216360864697855,0.0004470445710612614,-0.0624017063812119,-0.10451725682543739,-0.2216360864697855,0.0004470445710612614,-0.0624017063812119
T,polygnn_mini_DEBY_LOD2_5092970,synthetic_mini,evaluated,True,0.15122342819885282,0.18708901361704722,0.943756668066337,0.11602358832803454,0.9070000000065193,-0.034762684149749534,-0.11949086023377553,0.0281531152778568,-0.004141820916564731,-0.034762684149749534,-0.11949086023377553,0.0281531152778568,-0.004141820916564731
T,polygnn_mini_DEBY_LOD2_5100005,synthetic_mini,evaluated,True,0.32182215893804234,0.47164557780565436,0.9280998727857414,0.3517340322666722,0.5310000000172295,,,,,-0.17287804321571087,-0.3993734531398238,0.05548467683011671,-0.028013577345708085
T,polygnn_mini_DEBY_LOD2_5137190,synthetic_mini,evaluated,True,0.1466525796617681,0.07390706500359161,0.9740981702884217,0.14616184924061776,0.7179999999934807,-0.005672326354900725,-0.025275608525182527,0.002840082603455807,-0.00035370722392141785,-0.005672326354900725,-0.025275608525182527,0.002840082603455807,-0.00035370722392141785
T,polygnn_mini_DEBY_LOD2_5142315,synthetic_mini,evaluated,True,0.17994487206917661,0.08144218910355674,0.9806812372218016,0.13324725301070958,0.6560000000172295,-0.0033486010917427034,-0.015281903507652211,0.0017024632481491553,-0.0027207048409088053,-0.0033486010917427034,-0.015281903507652211,0.0017024632481491553,-0.0027207048409088053
T,polygnn_mini_DEBY_LOD2_5184618,synthetic_mini,evaluated,True,0.45306660889171335,0.6797126750955274,0.8315968088368557,1.7458232948830144,1.2660000000032596,-0.19615648331676117,-1.0737248154111132,0.0834580731466501,-0.0481673420262394,-0.19615648331676117,-1.0737248154111132,0.0834580731466501,-0.0481673420262394
T,polygnn_mini_DEBY_LOD2_5184797,synthetic_mini,evaluated,True,0.16868848432177722,0.18051800624067754,0.9534881716000643,0.10157091721287083,1.452999999979511,-0.0362091817390143,-0.14423506899303434,0.022449492264681514,-0.002395389315687113,-0.0362091817390143,-0.14423506899303434,0.022449492264681514,-0.002395389315687113
T,polygnn_mini_DEBY_LOD2_5271709,synthetic_mini,evaluated,True,0.18566368626491525,0.19398891331228074,0.9676592410590726,0.2827108317738296,0.5629999999655411,-0.015605786931366161,-0.015902309746200938,0.0025219432502990857,-0.0018226953577960558,-0.015605786931366161,-0.015902309746200938,0.0025219432502990857,-0.0018226953577960558
T,polygnn_mini_DEBY_LOD2_5273475,synthetic_mini,evaluated,True,0.19268806452844772,0.20273448412212336,0.9702921590193662,0.35590333736855717,0.5149999999557622,,,,,-0.01260286855053197,0.0038382563455718888,-1.2598995603796403e-05,-0.001828109434035774
T,polygnn_mini_DEBY_LOD2_8573782,synthetic_mini,evaluated,True,0.37410767656975785,1.1148972033712397,0.7412166833887466,0.552128367293483,5.203000000037719,-0.00291324538877491,-0.00544011093230945,0.006153045670073354,-7.201370205822677e-06,-0.00291324538877491,-0.00544011093230945,0.006153045670073354,-7.201370205822677e-06
T,polygnn_mini_DEBY_LOD2_8573862,synthetic_mini,evaluated,True,1.0956743963224742,1.9703517639778854,0.6875619068192728,3.4986574123037775,1.9209999999729916,-0.6040676979463613,-1.4552618795651644,0.085321353991195,-0.31698859909681776,-0.6040676979463613,-1.4552618795651644,0.085321353991195,-0.31698859909681776
TK,point2building_00032_z41aca4f400000f6c,real_zurich,evaluated,True,2.0113760169465484,2.535918671601006,0.6415863309493639,0.18916335311835608,0.5630000000237487,0.0038418236716193377,0.008913558488571116,0.00022881971471078177,-0.006866657267557474,0.0038418236716193377,0.008913558488571116,0.00022881971471078177,-0.006866657267557474
TK,point2building_00089_z41ad26d300061d2a,real_zurich,evaluated,True,2.1213724075554805,2.7757278150072917,0.6448170115004306,0.4950434244901373,0.5320000000065193,-0.0010332572494937686,-0.0016903474829237375,0.00015160384025392215,-4.996003610813204e-16,-0.0010332572494937686,-0.0016903474829237375,0.00015160384025392215,-4.996003610813204e-16
TK,point2building_00612_z41afb9c5000028d4,real_zurich,evaluated,True,1.7876450895481237,2.6101666565770842,0.5428608098334248,0.3287140622661192,0.6089999999967404,-0.0009409374031095208,0.0003647675814617557,-0.000396206257164855,0.004487369625836346,-0.0009409374031095208,0.0003647675814617557,-0.000396206257164855,0.004487369625836346
