id,stratum,status,CD,ECD,NC,p95,topology_pass,seconds,arm,partition,delta_CD,delta_ECD,delta_NC,delta_p95,classification
polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,failed,,,,,,1.0309999999590218,F0,transfer,,,,,failed
polygnn_mini_DEBY_LOD2_4677715,synthetic_mini,evaluated,0.19056718261217365,0.12882955129266155,0.9795017522882175,0.15058872729451944,True,0.7810000000172295,F0,discovery,-0.12096648002774235,-0.2117120363266181,0.03244471048379105,-0.6017000606197502,improved
polygnn_mini_DEBY_LOD2_4681422,synthetic_mini,evaluated,0.20395495999933877,0.304107303406874,0.9580237257658314,1.41440508594271,True,3.827999999979511,F0,discovery,0.0013126081898882924,-0.004931203135296824,-0.000448457331821861,-2.4650002039550145e-09,regressed_or_mixed
polygnn_mini_DEBY_LOD2_4717633,synthetic_mini,evaluated,0.2476431121984728,0.2608150980305531,0.9704286201494838,0.3848699389827671,True,0.5470000000204891,F0,selection,-0.06993562382222451,-0.13248973784432044,0.012745296030007403,-0.09021602521847599,improved
polygnn_mini_DEBY_LOD2_4731695,synthetic_mini,evaluated,0.18736906763121045,0.09930306227369139,0.9739134810320507,0.1742231373495248,True,0.7660000000032596,F0,selection,0.000514811785036734,-0.008831093701422696,-6.0914454201643764e-05,-0.0021101217896703772,regressed_or_mixed
polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,0.18346622657440798,0.11259846077618962,0.9792748270404942,0.15550468721118993,True,0.7190000000409782,F0,transfer,-0.0030219043283736535,0.006823754403976284,0.003147836522269132,-0.0023108756312761325,regressed_or_mixed
polygnn_mini_DEBY_LOD2_4768530,synthetic_mini,evaluated,0.5201473322184765,0.8905922865242115,0.8900055376018426,2.156511395744249,True,0.6099999999860302,F0,selection,-0.19918194673198186,-0.5614365544179851,0.059350060047780206,-0.05873016343568738,improved
polygnn_mini_DEBY_LOD2_4773826,synthetic_mini,evaluated,0.22810339860918216,0.3850081181440285,0.9615246970255293,0.6075109898570207,True,1.5150000000139698,F0,selection,-0.6813911986196052,-1.4065106078719098,0.11662849956306309,-0.6929560349942446,improved
polygnn_mini_DEBY_LOD2_4827110,synthetic_mini,evaluated,0.18288097952228904,0.07310407804781607,0.9801716882700049,0.07482693579254503,True,1.422000000020489,F0,discovery,0.00058252238979567,-0.005677323432831269,0.0022701469984307554,-0.002224156872562069,regressed_or_mixed
polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,failed,,,,,,1.1869999999762513,F0,transfer,,,,,failed
polygnn_mini_DEBY_LOD2_4862505,synthetic_mini,evaluated,0.25871658450428975,0.4317865521167096,0.9291933856565924,0.2737868312008216,True,0.625,F0,selection,-0.22824815670888776,-0.7063491768881999,0.07156666065078199,-0.009650009985829378,improved
polygnn_mini_DEBY_LOD2_4869536,synthetic_mini,failed,,,,,,1.0469999999622814,F0,transfer,,,,,failed
polygnn_mini_DEBY_LOD2_4870013,synthetic_mini,evaluated,0.23083768710768526,0.22541032350734502,0.9702331376363383,0.33043907360374436,True,0.6410000000032596,F0,transfer,-0.005342365115683284,-0.023870057139080525,0.0001630975109436772,-0.004115712841767705,improved
polygnn_mini_DEBY_LOD2_4901641,synthetic_mini,evaluated,0.3228926414245884,0.5125711388930877,0.9474996094074024,0.9928436690638989,True,0.7029999999795109,F0,discovery,-0.17227656584154394,-0.5084348773137454,0.052379757817543116,-0.3832840629056189,improved
polygnn_mini_DEBY_LOD2_4914914,synthetic_mini,evaluated,0.4074177771821551,1.0264091849185903,0.8587114799557433,2.6552521817973997,True,1.375,F0,discovery,-0.14254942861537157,-0.4120595739097008,0.04670853494788385,-0.005127108634198407,improved
polygnn_mini_DEBY_LOD2_4948910,synthetic_mini,evaluated,0.24662954418252675,0.29912834973791574,0.950577629093184,0.1626216991011492,True,0.8589999999967404,F0,transfer,-0.09464857555089051,-0.19582897257945175,0.03400165211122086,-0.0043423461021620535,improved
polygnn_mini_DEBY_LOD2_4967349,synthetic_mini,evaluated,0.2499095102724433,0.21339264346879339,0.9647002333147421,0.12240160120604077,True,0.7339999999967404,F0,transfer,0.0015494469376004794,0.012113008608864329,0.0012629243021518022,-0.0003780942113485175,regressed_or_mixed
polygnn_mini_DEBY_LOD2_5004510,synthetic_mini,evaluated,0.1802325185510743,0.12453683730122872,0.9734885254822491,0.13589077601481958,True,0.8120000000344589,F0,transfer,-0.022764020629847004,-0.046389537433722705,0.007013078485574531,-0.03182670472280208,improved
polygnn_mini_DEBY_LOD2_5055513,synthetic_mini,evaluated,0.16383052067559029,0.08164075140157012,0.9801264996241275,0.11842240762735318,True,0.9380000000237487,F0,transfer,-0.0022267134039991032,-0.015727579760662275,0.0008524503915665615,-0.005588333044005064,improved
polygnn_mini_DEBY_LOD2_5056245,synthetic_mini,evaluated,0.59658096207538,1.4016664726065602,0.7676074152127648,2.170366445328979,True,1.952999999979511,F0,selection,-0.6813510460101974,-1.719259826870383,0.11730364593417386,-0.0573306397024016,improved
polygnn_mini_DEBY_LOD2_5056401,synthetic_mini,evaluated,0.577134047362055,1.4662245374997562,0.6547617116138944,1.193397500304627,True,69.71899999998277,F0,selection,-0.006505346153098612,-0.10249545538213778,0.009976744180640096,-4.825720359358243e-05,improved
polygnn_mini_DEBY_LOD2_5092970,synthetic_mini,evaluated,0.1509431882074932,0.18866276581556293,0.941986579157146,0.11612030321713002,True,1.327999999979511,F0,discovery,-0.035042924141109155,-0.11791710803525982,0.02638302636866585,-0.004045106027469256,improved
polygnn_mini_DEBY_LOD2_5100005,synthetic_mini,failed,,,,,,1.047000000020489,F0,discovery,,,,,failed
polygnn_mini_DEBY_LOD2_5137190,synthetic_mini,evaluated,0.14693971598740183,0.075643862350206,0.9741675437119919,0.146173643798845,True,0.9839999999967404,F0,selection,-0.00538519002926699,-0.02353881117856814,0.0029094560270259695,-0.00034191266569416623,improved
polygnn_mini_DEBY_LOD2_5142315,synthetic_mini,evaluated,0.1801316929150673,0.08264974574297226,0.9801880800276428,0.1336214670887403,True,0.6400000000139698,F0,transfer,-0.0031617802458520083,-0.014074346868236692,0.0012093060539903888,-0.0023464907628781007,improved
polygnn_mini_DEBY_LOD2_5184618,synthetic_mini,evaluated,0.4527650273720303,0.8307390822790369,0.8307507651674418,1.745927847618107,True,1.5160000000032596,F0,selection,-0.19645806483644424,-0.9226984082276036,0.08261202947723623,-0.04806278929114671,improved
polygnn_mini_DEBY_LOD2_5184797,synthetic_mini,evaluated,0.1711665595346985,0.1904369942375254,0.9506157547672076,0.10164448538139725,True,1.8599999999860302,F0,discovery,-0.03373110652609301,-0.1343160809961865,0.019577075431824853,-0.002321821147160688,improved
polygnn_mini_DEBY_LOD2_5271709,synthetic_mini,evaluated,0.18598662184440876,0.19411549900458241,0.9695552789566846,0.2835728615604252,True,0.5470000000204891,F0,transfer,-0.015282851351872656,-0.015775724053899265,0.004417981147911032,-0.0009606655712004475,improved
polygnn_mini_DEBY_LOD2_5273475,synthetic_mini,failed,,,,,,0.9839999999967404,F0,transfer,,,,,failed
polygnn_mini_DEBY_LOD2_8573782,synthetic_mini,evaluated,0.3747449113488304,1.0943565933502366,0.7376391197462882,0.5521355686699917,True,9.110000000044238,F0,discovery,-0.002276010609702339,-0.025980720953312497,0.002575482027614928,6.302847133099476e-12,improved
polygnn_mini_DEBY_LOD2_8573862,synthetic_mini,evaluated,1.0840497708109145,1.9552184154607877,0.6880476035026813,3.503232858682728,True,3.0,F0,transfer,-0.615692323457921,-1.470395228082262,0.08580705067460359,-0.31241315271786707,improved
point2building_00032_z41aca4f400000f6c,real_zurich,evaluated,2.007534193274929,2.527005113112435,0.6413575112346531,0.19603001038591356,True,0.5780000000377186,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_00089_z41ad26d300061d2a,real_zurich,evaluated,2.1224056648049743,2.7774181624902154,0.6446654076601767,0.4950434244901378,True,0.5469999999622814,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_00612_z41afb9c5000028d4,real_zurich,evaluated,1.7885860269512333,2.6098018889956225,0.5432570160905896,0.32422669264028287,True,0.6410000000032596,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_00828_z41aca4f400001a79,real_zurich,evaluated,1.0022882610528128,1.5899801355670293,0.7840154039841699,0.09274734032303603,True,0.5630000000237487,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01020_z41af1c5900042690,real_zurich,evaluated,0.7707906414801918,1.1051363219703716,0.6785077061294484,0.05670187973372796,True,0.5630000000237487,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01182_z41ac39cc00001edd,real_zurich,evaluated,1.0058192009532516,1.3800953495038746,0.7518577863980958,0.09677391193542723,True,0.5619999999762513,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01226_z434cc37600000036,real_zurich,evaluated,1.7168480864025462,2.488458171204026,0.6747408155410523,0.14367662806805218,True,0.6089999999967404,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_01231_z43d783460000001b,real_zurich,evaluated,1.1828082326814906,1.9184931444951892,0.7441873309313948,0.4883933023843498,True,0.5160000000032596,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01232_z43d783d80000001d,real_zurich,evaluated,2.044222245758423,3.128366914661279,0.6820226021944509,0.53394654645906,True,0.5779999999795109,F3,selection,,,,,recovered
point2building_01234_z43eaf3bb00000000,real_zurich,evaluated,1.0700605182718257,1.7230453317185201,0.7511460524733459,0.17583177175867407,True,0.5619999999762513,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_01244_z45b11be700005ac6,real_zurich,evaluated,1.0683289562349636,1.557901079287702,0.5893694003741835,0.23232767761402176,True,0.5619999999762513,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_01496_z41acfcf900040363,real_zurich,evaluated,2.2382803476898365,3.2142226987051212,0.6292143212996237,0.4043870943410517,True,0.5779999999795109,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02062_z45b11b6e00004d35,real_zurich,evaluated,1.1738900097715135,1.8762406094158268,0.6906940002460842,0.2099300038051485,True,0.5939999999827705,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_02073_z45b11b6f00004d43,real_zurich,evaluated,2.0362015137995724,2.530185323389769,0.5635778337422238,0.2593780959881181,True,0.5470000000204891,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_02308_z45b11b8c000050a2,real_zurich,evaluated,1.2375755959374688,1.6473291109544004,0.7161380920604071,0.09917405012522232,True,0.5929999999934807,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_02420_z4631e26b00000002,real_zurich,evaluated,0.4160235525278927,0.5011493173451154,0.854275399146216,0.17816244978866538,True,0.5619999999762513,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02648_z478b924900000293,real_zurich,evaluated,0.9768950612541245,1.5502361432590033,0.844135368753546,0.4479718886907218,True,0.6089999999967404,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_02691_z45b11c0900005eba,real_zurich,evaluated,1.9279714430693513,3.229352401278184,0.6457549810881485,0.4320879790570471,True,0.625,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02762_z478b924b00000309,real_zurich,evaluated,1.3769257314247727,2.1324016668803525,0.7503431638641784,0.44880205290524244,True,0.5310000000172295,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02842_z478b924d00000360,real_zurich,evaluated,0.8589662172681518,1.0446621267652523,0.722598258504541,0.6795225129659641,True,0.5939999999827705,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02888_z5c37184f8d8a0056,real_zurich,evaluated,2.4649750180433037,3.3996222239091334,0.4775343264941785,3.847844898566645,True,0.5630000000237487,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_02926_z478b9252000004a9,real_zurich,evaluated,2.3025024207071776,3.013585465275406,0.5799770471860897,2.0265551740195553,True,0.5779999999795109,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_03024_z4b29d97200000000,real_zurich,evaluated,0.7011738073179543,1.127978176484349,0.6534970602969763,0.7474205904694963,True,0.5939999999827705,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_03060_z4cd103de00000004,real_zurich,evaluated,0.2053265423681394,0.40817692149636503,0.8550327594775723,0.05741180496851832,True,0.6089999999967404,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_03096_z5061a3c42f350000,real_zurich,evaluated,0.5038402005833656,0.5728883805972096,0.8631712906723052,0.07594711085065312,True,0.5619999999762513,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_03120_z47050adb000005fd,real_zurich,evaluated,0.927308488535455,1.2680226952116818,0.8048678850242044,0.281092956263134,True,0.5629999999655411,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_03177_z57b4146355ea0033,real_zurich,evaluated,1.3803521950388102,1.8365668268584456,0.6545620937780532,0.07745433199377066,True,0.625,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_03215_z47050ae1000007c1,real_zurich,evaluated,3.825000904812979,4.457947007635656,0.5677629812137166,0.17795087066672508,True,0.5150000000139698,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_03331_z4c11dac00000001b,real_zurich,evaluated,0.14569154957201952,0.16051151201714695,0.8934172522961727,0.10320383130996273,True,0.5150000000139698,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_03541_z54fd6d3616b10066,real_zurich,evaluated,1.3617846201157309,1.9657210350220595,0.7442596685463501,0.4268838554861102,True,0.5469999999622814,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_03584_z45b11bd100005843,real_zurich,evaluated,2.7000996221929476,3.905527636892285,0.56759613648493,0.4475304502943842,True,0.5470000000204891,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_03749_z4756d98a00000752,real_zurich,evaluated,0.7123616035332774,0.9030381493959361,0.8392858383177072,0.0642459639404326,True,0.6720000000204891,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_04146_z54feb0f4c2d60023,real_zurich,evaluated,1.335778904263413,2.060262932122271,0.7527529033805789,0.3897058050719207,True,0.5310000000172295,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_04198_z4cf7a30100000000,real_zurich,evaluated,0.3545076358570902,0.5067261669938963,0.8741474446231683,0.19660392780463196,True,0.5630000000237487,F3,selection,0.0,0.0,0.0,0.0,unchanged
point2building_04264_z463f41f7000004a3,real_zurich,evaluated,1.771147762204348,2.2703381637935975,0.6456546033736019,0.08960190679263881,True,0.5160000000032596,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_04435_z5aa795dc967900fa,real_zurich,evaluated,1.2387179760098381,2.3268080485518174,0.617215591524733,2.717398561072259,True,0.6559999999590218,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_04499_z4961a69d00000000,real_zurich,evaluated,2.3571891148347683,3.3191704570164067,0.4400185654289187,0.8416886032256264,True,0.5629999999655411,F3,discovery,0.0,0.0,0.0,0.0,unchanged
point2building_04700_z5cd2c7b8e3ae0027,real_zurich,evaluated,1.0411877323091479,1.6113553788910138,0.7404440957394078,0.8651461945219847,True,0.6559999999590218,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_104575493,synthetic_mini,evaluated,1.0370947407017714,2.1649336587184687,0.6539059622022146,1.0517429533886693,True,0.625,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_18272204,synthetic_mini,evaluated,0.2384543913200474,0.2315014670140783,0.9747721947445961,0.2706885637637884,True,0.5939999999827705,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_21464190,synthetic_mini,evaluated,0.7964770554977213,1.5110669398898269,0.833251343000809,3.9425000384834714,True,0.5790000000270084,F3,discovery,,,,,recovered
polygnn_mini_DEBY_LOD2_42758236,synthetic_mini,evaluated,0.35071461119424285,0.6570064403016115,0.954651579599521,0.8726755091985521,True,0.5160000000032596,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4322128,synthetic_mini,evaluated,0.2478053663255702,0.410790680385113,0.9411147987110122,0.28874179391907656,True,0.5939999999827705,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4374954,synthetic_mini,evaluated,0.1788146791315427,0.09668892636670498,0.9760960261459151,0.15257581961319708,True,0.6410000000032596,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4473468,synthetic_mini,evaluated,0.35428537628893253,0.5837151013468241,0.9057428491435326,2.0565176602849964,True,0.5470000000204891,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4616699,synthetic_mini,evaluated,0.2545597537063012,0.2558331532355502,0.9697163469467667,0.34348438692757377,True,0.6100000000442378,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4620050,synthetic_mini,evaluated,0.28047788362206694,0.30279703367069954,0.9706385506024451,0.3381409426573357,True,0.5619999999762513,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,failed,,,,,,1.0630000000237487,F3,transfer,,,,,failed
polygnn_mini_DEBY_LOD2_4677715,synthetic_mini,evaluated,0.311533662639916,0.34054158761927966,0.9470570418044264,0.7522887879142697,True,0.6869999999762513,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4681422,synthetic_mini,evaluated,0.20264235180945048,0.3090385065421708,0.9584721830976533,1.4144050884077102,True,2.3280000000377186,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4717633,synthetic_mini,evaluated,0.3175787360206973,0.3933048358748735,0.9576833241194764,0.4750859642012431,True,0.5469999999622814,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4731695,synthetic_mini,evaluated,0.1868542558461737,0.10813415597511408,0.9739743954862523,0.17633325913919518,True,0.6720000000204891,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,0.18648813090278163,0.10577470637221334,0.976126990518225,0.15781556284246606,True,0.6559999999590218,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4768530,synthetic_mini,evaluated,0.7193292789504584,1.4520288409421966,0.8306554775540624,2.2152415591799364,True,0.6089999999967404,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4773826,synthetic_mini,evaluated,0.9094945972287873,1.7915187260159384,0.8448961974624662,1.3004670248512653,True,1.0469999999622814,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4827110,synthetic_mini,evaluated,0.18229845713249337,0.07878140148064734,0.9779015412715741,0.0770510926651071,True,1.1099999999860302,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,evaluated,0.32116186440944183,0.399057266560888,0.9655377945828005,0.48281981491939474,True,0.5309999999590218,F3,transfer,,,,,recovered
polygnn_mini_DEBY_LOD2_4862505,synthetic_mini,evaluated,0.4869647412131775,1.1381357290049094,0.8576267250058104,0.28343684118665097,True,0.6089999999967404,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4869536,synthetic_mini,evaluated,0.3420833876180375,0.44594772161780794,0.9542714949537041,0.4358218488800433,True,0.5779999999795109,F3,transfer,,,,,recovered
polygnn_mini_DEBY_LOD2_4870013,synthetic_mini,evaluated,0.23618005222336855,0.24928038064642555,0.9700700401253947,0.33455478644551206,True,0.5320000000065193,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4901641,synthetic_mini,evaluated,0.49516920726613234,1.021006016206833,0.8951198515898593,1.3761277319695178,True,0.6720000000204891,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4914914,synthetic_mini,evaluated,0.5499672057975267,1.4384687588282912,0.8120029450078594,2.660379290431598,True,1.1560000000172295,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4948910,synthetic_mini,evaluated,0.34127811973341726,0.4949573223173675,0.9165759769819631,0.16696404520331126,True,0.75,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4967349,synthetic_mini,evaluated,0.2483600633348428,0.20127963485992906,0.9634373090125903,0.12277969541738928,True,0.7029999999795109,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5004510,synthetic_mini,evaluated,0.2029965391809213,0.17092637473495143,0.9664754469966745,0.16771748073762166,True,0.6720000000204891,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5055513,synthetic_mini,evaluated,0.1660572340795894,0.0973683311622324,0.9792740492325609,0.12401074067135824,True,0.8130000000237487,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5056245,synthetic_mini,evaluated,1.2779320080855774,3.120926299476943,0.6503037692785909,2.2276970850313806,True,1.4209999999729916,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5056401,synthetic_mini,evaluated,0.5836393935151536,1.568719992881894,0.6447849674332543,1.1934457575082207,True,20.70300000003772,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5092970,synthetic_mini,evaluated,0.18598611234860235,0.30657987385082275,0.9156035527884802,0.12016540924459927,True,0.8589999999967404,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5100005,synthetic_mini,evaluated,0.4947002021537532,0.8710190309454782,0.8726151959556246,0.3797476096123803,True,0.5470000000204891,F3,discovery,,,,,recovered
polygnn_mini_DEBY_LOD2_5137190,synthetic_mini,evaluated,0.15232490601666882,0.09918267352877413,0.9712580876849659,0.14651555646453918,True,0.75,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5142315,synthetic_mini,evaluated,0.18329347316091932,0.09672409261120896,0.9789787739736524,0.1359679578516184,True,0.625,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5184618,synthetic_mini,evaluated,0.6492230922084745,1.7534374905066406,0.7481387356902056,1.7939906369092538,True,1.172000000020489,F3,selection,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5184797,synthetic_mini,evaluated,0.20489766606079152,0.3247530752337119,0.9310386793353828,0.10396630652855794,True,1.1880000000237487,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5271709,synthetic_mini,evaluated,0.2012694731962814,0.20989122305848168,0.9651372978087736,0.28453352713162566,True,0.5,F3,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_5273475,synthetic_mini,evaluated,0.2052909330789797,0.19889622777655147,0.97030475801497,0.35773144680259295,True,0.6089999999967404,F3,transfer,,,,,recovered
polygnn_mini_DEBY_LOD2_8573782,synthetic_mini,evaluated,0.37702092195853276,1.120337314303549,0.7350636377186732,0.5521355686636888,True,4.9689999999827705,F3,discovery,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_8573862,synthetic_mini,evaluated,1.6997420942688355,3.4256136435430498,0.6022405528280778,3.8156460114005952,True,1.6560000000172295,F3,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_00612_z41afb9c5000028d4,real_zurich,evaluated,1.7885860269512333,2.6098018889956225,0.5432570160905896,0.32422669264028287,True,0.6089999999967404,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_00828_z41aca4f400001a79,real_zurich,evaluated,1.0022882610528128,1.5899801355670293,0.7840154039841699,0.09274734032303603,True,0.5160000000032596,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01020_z41af1c5900042690,real_zurich,evaluated,0.7707906414801918,1.1051363219703716,0.6785077061294484,0.05670187973372796,True,0.5160000000032596,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01182_z41ac39cc00001edd,real_zurich,evaluated,1.0058192009532516,1.3800953495038746,0.7518577863980958,0.09677391193542723,True,0.5469999999622814,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01231_z43d783460000001b,real_zurich,evaluated,1.1828082326814906,1.9184931444951892,0.7441873309313948,0.4883933023843498,True,0.5,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_01496_z41acfcf900040363,real_zurich,evaluated,2.2382803476898365,3.2142226987051212,0.6292143212996237,0.4043870943410517,True,0.5619999999762513,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02420_z4631e26b00000002,real_zurich,evaluated,0.4160235525278927,0.5011493173451154,0.854275399146216,0.17816244978866538,True,0.48499999998603016,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02691_z45b11c0900005eba,real_zurich,evaluated,1.9279714430693513,3.229352401278184,0.6457549810881485,0.4320879790570471,True,0.5929999999934807,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02762_z478b924b00000309,real_zurich,evaluated,1.3769257314247727,2.1324016668803525,0.7503431638641784,0.44880205290524244,True,0.5320000000065193,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_02842_z478b924d00000360,real_zurich,evaluated,0.8589662172681518,1.0446621267652523,0.722598258504541,0.6795225129659641,True,0.5469999999622814,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_03120_z47050adb000005fd,real_zurich,evaluated,0.927308488535455,1.2680226952116818,0.8048678850242044,0.281092956263134,True,0.5470000000204891,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_03541_z54fd6d3616b10066,real_zurich,evaluated,1.3617846201157309,1.9657210350220595,0.7442596685463501,0.4268838554861102,True,0.5470000000204891,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_03749_z4756d98a00000752,real_zurich,evaluated,0.7123616035332774,0.9030381493959361,0.8392858383177072,0.0642459639404326,True,0.6100000000442378,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
point2building_04264_z463f41f7000004a3,real_zurich,evaluated,1.771147762204348,2.2703381637935975,0.6456546033736019,0.08960190679263881,True,0.5320000000065193,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_104575493,synthetic_mini,evaluated,1.0370947407017714,2.1649336587184687,0.6539059622022146,1.0517429533886693,True,0.6720000000204891,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_42758236,synthetic_mini,evaluated,0.35071461119424285,0.6570064403016115,0.954651579599521,0.8726755091985521,True,0.5,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4620050,synthetic_mini,evaluated,0.28047788362206694,0.30279703367069954,0.9706385506024451,0.3381409426573357,True,0.5470000000204891,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,failed,,,,,,1.0,transfer_original,transfer,,,,,failed
polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,0.18648813090278163,0.10577470637221334,0.976126990518225,0.15781556284246606,True,0.6719999999622814,transfer_original,transfer,0.0,0.0,0.0,0.0,unchanged
polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,failed,,,,,,1.0630000000237487,transfer_original,transfer,,,,,failed
